"escribir","write, (to) write, writing","School","https://preview.duolingo.com/dictionary/Spanish/escribir/f06e1850fa65ef41db6e45980c4fb05d","","https://translate.google.com/?sl=es&tl=en&text=escribir%0A&op=translate"
"octubre","October","Weather","https://preview.duolingo.com/dictionary/Spanish/octubre/7a1f22feedf80ae943a6aeace59f8dc6","","https://translate.google.com/?sl=es&tl=en&text=octubre%0A&op=translate"
"comprar","buy, (to) buy, (to) get","School-2","https://preview.duolingo.com/dictionary/Spanish/comprar/f3c3d8525a9d049c926976d4e03d9d14","","https://translate.google.com/?sl=es&tl=en&text=comprar%0A&op=translate"
"demasiado","too, too much, a bit too","Routines-2","https://preview.duolingo.com/dictionary/Spanish/demasiado/ca55feb069e63fcc8e5dff8a980f8d5a","","https://translate.google.com/?sl=es&tl=en&text=demasiado%0A&op=translate"
"sí","yes, yeah, does","Common-Phrases","https://preview.duolingo.com/dictionary/Spanish/s%C3%AD/9b1973ae03992e3327288d4bca6ef94a","","https://translate.google.com/?sl=es&tl=en&text=s%C3%AD%0A&op=translate"
"vivir","live, (to) live, living","People-2","https://preview.duolingo.com/dictionary/Spanish/vivir/c63c3832f03ebf5e0a062138b5869980","","https://translate.google.com/?sl=es&tl=en&text=vivir%0A&op=translate"
"saber","know, (to) know, hear","BasicInfo","https://preview.duolingo.com/dictionary/Spanish/saber/e8ba7376292af5a6166cd16ef55ba1f4","","https://translate.google.com/?sl=es&tl=en&text=saber%0A&op=translate"
"empezamos a","we started to","Tasks","https://preview.duolingo.com/dictionary/es/translation/en/ZW1wZXphbW9zIGE=","","https://translate.google.com/?sl=es&tl=en&text=empezamos+a%0A&op=translate"
"lo quiero","(I) want it","Shopping-3","https://preview.duolingo.com/dictionary/Spanish/lo-quiero/f5c7813a4e70b4a50094b680bd56e7ba","","https://translate.google.com/?sl=es&tl=en&text=lo+quiero%0A&op=translate"
"vacaciones","vacation, vacations","People-4","https://preview.duolingo.com/dictionary/Spanish/vacaciones/a86ffd2e2211276b4cbbcd5cd2305398","","https://translate.google.com/?sl=es&tl=en&text=vacaciones%0A&op=translate"
"escuelas","schools","School-3","https://preview.duolingo.com/dictionary/Spanish/escuelas/8fdb7baa12badd429563e05f29596bb3","","https://translate.google.com/?sl=es&tl=en&text=escuelas%0A&op=translate"
"viajar","(to) travel, travel, traveling","Travel-3","https://preview.duolingo.com/dictionary/Spanish/viajar/ee58eabcae02eb65be0ce4c0e27c4826","","https://translate.google.com/?sl=es&tl=en&text=viajar%0A&op=translate"
"bailar","dancing, (to) dance, dance","Phrases-2","https://preview.duolingo.com/dictionary/Spanish/bailar/9c92b77e408408eaf2cfb6841607b5c9","","https://translate.google.com/?sl=es&tl=en&text=bailar%0A&op=translate"
"conmigo","with me, at me, me","Emotions","https://preview.duolingo.com/dictionary/Spanish/conmigo/df84e8324c3bc52350d1c6c830754b31","","https://translate.google.com/?sl=es&tl=en&text=conmigo%0A&op=translate"
"dentro","in, within, inside","Directions","https://preview.duolingo.com/dictionary/Spanish/dentro/ede7da9e74a2ca03b73579c282b9feed","","https://translate.google.com/?sl=es&tl=en&text=dentro%0A&op=translate"
"un poco","kind of, any, somewhat","Choices","https://preview.duolingo.com/dictionary/Spanish/un-poco/ca8890b992c8b891eb461959e240bf09","","https://translate.google.com/?sl=es&tl=en&text=un+poco%0A&op=translate"
"dónde","where, wherever","Travel","https://preview.duolingo.com/dictionary/Spanish/d%C3%B3nde/f19393731602f3adc99d9c713e7987da","","https://translate.google.com/?sl=es&tl=en&text=d%C3%B3nde%0A&op=translate"
"salir","(to) go out, (to) leave, appears","Activities","https://preview.duolingo.com/dictionary/Spanish/salir/b280aa3d19f7d7f52b0fd732d1fe2cce","","https://translate.google.com/?sl=es&tl=en&text=salir%0A&op=translate"
"usted habla","you speak","Requests","https://preview.duolingo.com/dictionary/es/translation/en/dXN0ZWQgaGFibGE=","","https://translate.google.com/?sl=es&tl=en&text=usted+habla%0A&op=translate"
"correr","run, (to) run, running","Preference","https://preview.duolingo.com/dictionary/Spanish/correr/c661098a9f921f98aabdcdcc08d7a66d","","https://translate.google.com/?sl=es&tl=en&text=correr%0A&op=translate"
"abrir","open, (to) open, driven","Leisure","https://preview.duolingo.com/dictionary/Spanish/abrir/8a8627b1ad5c6a1b4c476d6fbddcb74b","","https://translate.google.com/?sl=es&tl=en&text=abrir%0A&op=translate"
"uno","1, one, uno","Restaurant","https://preview.duolingo.com/dictionary/Spanish/1/7ae70305249ff78d661398af3429ac16","","https://translate.google.com/?sl=es&tl=en&text=uno%0A&op=translate"
"tienda","store, shop, stores","Shopping","https://preview.duolingo.com/dictionary/Spanish/tienda/ce0689bfc15ecb9c7c20a39c68293bdb","","https://translate.google.com/?sl=es&tl=en&text=tienda%0A&op=translate"
"necesitar","need, (to) need, needed","School-4","https://preview.duolingo.com/dictionary/Spanish/necesitar/bbf5547f4bbfeb08831f4b82c00546f7","","https://translate.google.com/?sl=es&tl=en&text=necesitar%0A&op=translate"
"ser","be, (to) be, being","People-3","https://preview.duolingo.com/dictionary/Spanish/ser/9f7a77784585484720c4926e94db4e0d","","https://translate.google.com/?sl=es&tl=en&text=ser%0A&op=translate"
"ustedes","you, you all, you guys","People-4","https://preview.duolingo.com/dictionary/Spanish/ustedes/97e60c5f9afd1332ecd82dfb2240c9f4","","https://translate.google.com/?sl=es&tl=en&text=ustedes%0A&op=translate"
"recordar","remember, (to) remember, remembering","Tasks","https://preview.duolingo.com/dictionary/Spanish/recordar/2a13966bf90843bac5b9415dfb2853eb","","https://translate.google.com/?sl=es&tl=en&text=recordar%0A&op=translate"
"disculpe, señor","excuse me sir","Directions","https://preview.duolingo.com/dictionary/es/translation/en/ZGlzY3VscGUsIHNlw7Fvcg==","","https://translate.google.com/?sl=es&tl=en&text=disculpe%2C+se%C3%B1or%0A&op=translate"
"mujer","woman, wife, women","Intro","https://preview.duolingo.com/dictionary/Spanish/mujer/b935c32ce0b1bf17288b94ff961f6dca","","https://translate.google.com/?sl=es&tl=en&text=mujer%0A&op=translate"
"el mío","mine","Whichone","https://preview.duolingo.com/dictionary/es/translation/en/ZWwgbcOtbw==","","https://translate.google.com/?sl=es&tl=en&text=el+m%C3%ADo%0A&op=translate"
"aprender","(to) learn, learning, learn","School-2","https://preview.duolingo.com/dictionary/Spanish/aprender/e6456dd12c8cc1f2f04ef5e49d347eb4","","https://translate.google.com/?sl=es&tl=en&text=aprender%0A&op=translate"
"me compra","(he) buys me, (he) is buying me, (she) buys me","Connection","https://preview.duolingo.com/dictionary/Spanish/me-compra/af78a802568ed030b0693e556a2b782a","","https://translate.google.com/?sl=es&tl=en&text=me+compra%0A&op=translate"
"nos","we, us, each other","Connection","https://preview.duolingo.com/dictionary/Spanish/nos/f43f9bd261578aa227abf2f0712bf067","","https://translate.google.com/?sl=es&tl=en&text=nos%0A&op=translate"
"boleto","ticket","Travel-2","https://preview.duolingo.com/dictionary/Spanish/boleto/6de4b8ca523b3983cd60942f83b1018e","","https://translate.google.com/?sl=es&tl=en&text=boleto%0A&op=translate"
"más","more, most, above","Travel-2","https://preview.duolingo.com/dictionary/Spanish/m%C3%A1s/eebf4f20113c2c680f805178668a34cc","","https://translate.google.com/?sl=es&tl=en&text=m%C3%A1s%0A&op=translate"
"hablar","talk, (to) talk, (to) speak","People-2","https://preview.duolingo.com/dictionary/Spanish/hablar/c0fa37e0ff3f890152164cdd3ba76734","","https://translate.google.com/?sl=es&tl=en&text=hablar%0A&op=translate"
"películas","movies, films, pictures","Family-3","https://preview.duolingo.com/dictionary/Spanish/pel%C3%ADculas/73991b86a6387877805568ee92dcf083","","https://translate.google.com/?sl=es&tl=en&text=pel%C3%ADculas%0A&op=translate"
"cuenta","check, bill, account","Restaurant","https://preview.duolingo.com/dictionary/Spanish/cuenta/ed1044eff7cfa0428e9feb55bc1bbbe1","","https://translate.google.com/?sl=es&tl=en&text=cuenta%0A&op=translate"
"escuela","school, schools","People-3","https://preview.duolingo.com/dictionary/Spanish/escuela/c7dea38959951bfdd7415a44658336da","","https://translate.google.com/?sl=es&tl=en&text=escuela%0A&op=translate"
"usar","(to) use, wear, (to) wear","Travel-2","https://preview.duolingo.com/dictionary/Spanish/usar/6bb316151f5647b5a76f3e5db9d1b62f","","https://translate.google.com/?sl=es&tl=en&text=usar%0A&op=translate"
"bolígrafos","pens","School-2","https://preview.duolingo.com/dictionary/Spanish/bol%C3%ADgrafos/ff616298e026bb0b54f73e6b06a80c59","","https://translate.google.com/?sl=es&tl=en&text=bol%C3%ADgrafos%0A&op=translate"
"muchas","many, a lot of, lots of","People-4","https://preview.duolingo.com/dictionary/Spanish/muchas/f914b6d914a33979b04bd8d67bcbc978","","https://translate.google.com/?sl=es&tl=en&text=muchas%0A&op=translate"
"siéntate","(you) sit, (you) sit down","CleanUp","https://preview.duolingo.com/dictionary/Spanish/si%C3%A9ntate/b298048e0669f8cc71af8e0509d5a221","","https://translate.google.com/?sl=es&tl=en&text=si%C3%A9ntate%0A&op=translate"
"tener","have, (to) have, get","Work","https://preview.duolingo.com/dictionary/Spanish/tener/cdbec8e9bdd933160f08b135a382a8a2","","https://translate.google.com/?sl=es&tl=en&text=tener%0A&op=translate"
"compra","buy, (?) are you buying, (?) does she buy","Groceries","https://preview.duolingo.com/dictionary/Spanish/compra/de0eef782bc79e43f7fdb152f19bca14","","https://translate.google.com/?sl=es&tl=en&text=compra%0A&op=translate"
"baloncesto","basketball","Family-3","https://preview.duolingo.com/dictionary/Spanish/baloncesto/67ffcee99684658ac678054958a6d9b1","","https://translate.google.com/?sl=es&tl=en&text=baloncesto%0A&op=translate"
"mirar","look, (to) look, (to) see","Routines","https://preview.duolingo.com/dictionary/Spanish/mirar/a54960a48f109f470c7ca4706bf93234","","https://translate.google.com/?sl=es&tl=en&text=mirar%0A&op=translate"
"se duchan","shower, (they) shower, (?) are they showering","Routines-3","https://preview.duolingo.com/dictionary/Spanish/se-duchan/b01433cbd12f12c8a64fc747eb5fd02f","","https://translate.google.com/?sl=es&tl=en&text=se+duchan%0A&op=translate"
"leer","read, (to) read, reading","School","https://preview.duolingo.com/dictionary/Spanish/leer/aa577438625335af0cc03ef5041956ac","","https://translate.google.com/?sl=es&tl=en&text=leer%0A&op=translate"
"quiero beber","I want to drink","Activities","https://preview.duolingo.com/dictionary/es/translation/en/cXVpZXJvIGJlYmVy","","https://translate.google.com/?sl=es&tl=en&text=quiero+beber%0A&op=translate"
"trescientos","three hundred, 300","Travel-5","https://preview.duolingo.com/dictionary/Spanish/trescientos/72961a5a0c92a089466625ab59899fba","","https://translate.google.com/?sl=es&tl=en&text=trescientos%0A&op=translate"
"cómoda","comfortable, dresser","Shopping","https://preview.duolingo.com/dictionary/Spanish/c%C3%B3moda/cb7a4067e20931edb381f714c775ff63","","https://translate.google.com/?sl=es&tl=en&text=c%C3%B3moda%0A&op=translate"
"te duchas","(you) shower, shower, (?) are you showering","Routines","https://preview.duolingo.com/dictionary/Spanish/te-duchas/a61c10a8ae8fe071cb34236a61ef5477","","https://translate.google.com/?sl=es&tl=en&text=te+duchas%0A&op=translate"
"los comen","they eat them","Shopping-3","https://preview.duolingo.com/dictionary/es/translation/en/bG9zIGNvbWVu","","https://translate.google.com/?sl=es&tl=en&text=los+comen%0A&op=translate"
"pasaporte","passport","Travel-2","https://preview.duolingo.com/dictionary/Spanish/pasaporte/db70876225669c7f339d70c5fa845cb6","","https://translate.google.com/?sl=es&tl=en&text=pasaporte%0A&op=translate"
"felices","happy","Describe","https://preview.duolingo.com/dictionary/Spanish/felices/c099c5a527785f32ace399e3aa7d2e57","","https://translate.google.com/?sl=es&tl=en&text=felices%0A&op=translate"
"universidad","university, college","School","https://preview.duolingo.com/dictionary/Spanish/universidad/c2d63bc4764afef77bde726303e937e6","","https://translate.google.com/?sl=es&tl=en&text=universidad%0A&op=translate"
"querer","love, want, wanting","Whichone","https://preview.duolingo.com/dictionary/Spanish/querer/f46a5606f6d156a4a602c34ed05f1c04","","https://translate.google.com/?sl=es&tl=en&text=querer%0A&op=translate"
"cansada","tired","Greetings","https://preview.duolingo.com/dictionary/Spanish/cansada/f5c6d90d18afb37961d7bde68be09933","","https://translate.google.com/?sl=es&tl=en&text=cansada%0A&op=translate"
"veinte","20, twentieth, twenty","Shopping-2","https://preview.duolingo.com/dictionary/Spanish/veinte/a879a809bc59d5d57c37c3cf85aa135f","","https://translate.google.com/?sl=es&tl=en&text=veinte%0A&op=translate"
"al lado","next door, next to, next","Travel-3","https://preview.duolingo.com/dictionary/Spanish/al-lado/d818282c7be15cff43424347df65e9a5","","https://translate.google.com/?sl=es&tl=en&text=al+lado%0A&op=translate"
"hotel","hotel, hotels","Travel","https://preview.duolingo.com/dictionary/Spanish/hotel/771e192efb06b26f49e81a76ee132010","","https://translate.google.com/?sl=es&tl=en&text=hotel%0A&op=translate"
"decir","say, (to) say, (to) talk","Plans","https://preview.duolingo.com/dictionary/Spanish/decir/fc943aa3c8a5658ef88fd0b5ccbfcba0","","https://translate.google.com/?sl=es&tl=en&text=decir%0A&op=translate"
"cocinar","cook, (to) cook, cooking","BasicInfo","https://preview.duolingo.com/dictionary/Spanish/cocinar/fc05d55f8af221b3107224ba32b5afec","","https://translate.google.com/?sl=es&tl=en&text=cocinar%0A&op=translate"
"pequeño","small, little, tiny","Family-2","https://preview.duolingo.com/dictionary/Spanish/peque%C3%B1o/f08c7bc54d96d1499a08caa424d838fc","","https://translate.google.com/?sl=es&tl=en&text=peque%C3%B1o%0A&op=translate"
"taxi","taxi, cab","Travel-2","https://preview.duolingo.com/dictionary/Spanish/taxi/a8b9f157c56477073638ba0172bcaa87","","https://translate.google.com/?sl=es&tl=en&text=taxi%0A&op=translate"
"ciudad","city, town","People-3","https://preview.duolingo.com/dictionary/Spanish/ciudad/6de621ba88c524d864b11774b18f58f7","","https://translate.google.com/?sl=es&tl=en&text=ciudad%0A&op=translate"
"cerrar","close, (to) close, (to) shut","Goforit","https://preview.duolingo.com/dictionary/Spanish/cerrar/22a9dd87186b051ab4a0cebd50e5bb7b","","https://translate.google.com/?sl=es&tl=en&text=cerrar%0A&op=translate"
"interesante","interesting","Family","https://preview.duolingo.com/dictionary/Spanish/interesante/b8f2d7ffbecd259217eeea87f827a2b5","","https://translate.google.com/?sl=es&tl=en&text=interesante%0A&op=translate"
"sándwiches","sandwiches","Leisure","https://preview.duolingo.com/dictionary/Spanish/s%C3%A1ndwiches/b8b106fa9f7e2809d3df91c5e0cb47ec","","https://translate.google.com/?sl=es&tl=en&text=s%C3%A1ndwiches%0A&op=translate"
"siete","7, seven, seventh","School-2","https://preview.duolingo.com/dictionary/Spanish/siete/df4eaad0d0b567d94fada1643fa31643","","https://translate.google.com/?sl=es&tl=en&text=siete%0A&op=translate"
"poder","power, can, (to) be able to","Goforit","https://preview.duolingo.com/dictionary/Spanish/poder/fe9560cc90a7bfea0165279aced61f8b","","https://translate.google.com/?sl=es&tl=en&text=poder%0A&op=translate"
"a ustedes","to you","Recreation","https://preview.duolingo.com/dictionary/es/translation/en/YSB1c3RlZGVz","","https://translate.google.com/?sl=es&tl=en&text=a+ustedes%0A&op=translate"
"madre","mother, mom, parent","Family","https://preview.duolingo.com/dictionary/Spanish/madre/811f6ff95e78d7a3b8ca982405695c8f","","https://translate.google.com/?sl=es&tl=en&text=madre%0A&op=translate"
"nos compra","(she) buys us, (he) buys us","Connection","https://preview.duolingo.com/dictionary/Spanish/nos-compra/b47dc404d645a4d21168e0aa7f7b1bc1","","https://translate.google.com/?sl=es&tl=en&text=nos+compra%0A&op=translate"
"concierto","concert","Schedule","https://preview.duolingo.com/dictionary/Spanish/concierto/466b5286feff88a4449d7fcc61c2f897","","https://translate.google.com/?sl=es&tl=en&text=concierto%0A&op=translate"
"disfrutar","enjoy, (to) enjoy","Emotions","https://preview.duolingo.com/dictionary/Spanish/disfrutar/a02a5181f1d2ce728be8c42df1fba439","","https://translate.google.com/?sl=es&tl=en&text=disfrutar%0A&op=translate"
"es divertido","it's fun","Describe","https://preview.duolingo.com/dictionary/es/translation/en/ZXMgZGl2ZXJ0aWRv","","https://translate.google.com/?sl=es&tl=en&text=es+divertido%0A&op=translate"
"salir a","go to","Tasks","https://preview.duolingo.com/dictionary/es/translation/en/c2FsaXIgYQ==","","https://translate.google.com/?sl=es&tl=en&text=salir+a%0A&op=translate"
"cómo se dice","(?) how do you say","BasicInfo","https://preview.duolingo.com/dictionary/Spanish/c%C3%B3mo-se%20dice/ffb7a67d2fe99ec07e8d41bce7ef76f2","","https://translate.google.com/?sl=es&tl=en&text=c%C3%B3mo+se+dice%0A&op=translate"
"haber","have, (to) have, (to) be","Nature","https://preview.duolingo.com/dictionary/Spanish/haber/9409ced6f8ccf73748fbd87d21c95a2b","","https://translate.google.com/?sl=es&tl=en&text=haber%0A&op=translate"
"no","no, any","Common-Phrases","https://preview.duolingo.com/dictionary/Spanish/ning%C3%BAn/83b39695e18085fef666fe49d93ea962","","https://translate.google.com/?sl=es&tl=en&text=no%0A&op=translate"
"un","a, an, one","Intro","https://preview.duolingo.com/dictionary/Spanish/un/9332f1af26be814eae00ce6fb22e0045","","https://translate.google.com/?sl=es&tl=en&text=un%0A&op=translate"
"yo fui","I went","History","https://preview.duolingo.com/dictionary/es/translation/en/eW8gZnVp","","https://translate.google.com/?sl=es&tl=en&text=yo+fui%0A&op=translate"
"marzo","March","Weather","https://preview.duolingo.com/dictionary/Spanish/marzo/9eb14622f60dded6ec3d91975b057c02","","https://translate.google.com/?sl=es&tl=en&text=marzo%0A&op=translate"
"nos despertamos","(we) woke up, (?) are we waking up, (we) wake up","Home","https://preview.duolingo.com/dictionary/Spanish/nos-despertamos/fabd7691407544a4460eb89301c97116","","https://translate.google.com/?sl=es&tl=en&text=nos+despertamos%0A&op=translate"
"baja","low, short, (he/she) rolls down","Family-2","https://preview.duolingo.com/dictionary/Spanish/baja/fec198fddec1d42ae97d9f02adda12f9","","https://translate.google.com/?sl=es&tl=en&text=baja%0A&op=translate"
"por","for, in, by","Travel-4","https://preview.duolingo.com/dictionary/Spanish/por/f8daf27d2c2e1fdce4466c2a71729dea","","https://translate.google.com/?sl=es&tl=en&text=por%0A&op=translate"
"sándwich","sandwich, sandwiches","Restaurant","https://preview.duolingo.com/dictionary/Spanish/s%C3%A1ndwich/4adee068ea1e5c1bcc34f80f707e6f5f","","https://translate.google.com/?sl=es&tl=en&text=s%C3%A1ndwich%0A&op=translate"
"ciento","a hundred, one hundred, percent","Shopping-4","https://preview.duolingo.com/dictionary/Spanish/ciento/eca4c05708d3b7553ba8384c1309347a","","https://translate.google.com/?sl=es&tl=en&text=ciento%0A&op=translate"
"levantarse","(to) get up, clearer, getting up","Routines-2","https://preview.duolingo.com/dictionary/Spanish/levantarse/fcec83f0244feb18bd14d4514428a4b8","","https://translate.google.com/?sl=es&tl=en&text=levantarse%0A&op=translate"
"entender","(to) understand, (I) understood, caught","Goforit","https://preview.duolingo.com/dictionary/Spanish/entender/c3c742abe0f0744f82b646c9e94dfd68","","https://translate.google.com/?sl=es&tl=en&text=entender%0A&op=translate"
"quedarnos","stay, (to) stay, staying","Tasks","https://preview.duolingo.com/dictionary/Spanish/quedarnos/746dacbec9c9445d32ea6259d7216435","","https://translate.google.com/?sl=es&tl=en&text=quedarnos%0A&op=translate"
"poner","put, (to) put, (to) set","Groceries","https://preview.duolingo.com/dictionary/Spanish/poner/738a27a6124d1d6efefb836eb496115e","","https://translate.google.com/?sl=es&tl=en&text=poner%0A&op=translate"
"americana","American","People","https://preview.duolingo.com/dictionary/Spanish/americana/cf97853a4bc745a258b437566b0b96a0","","https://translate.google.com/?sl=es&tl=en&text=americana%0A&op=translate"
"ellos hablan","they speak","Activities","https://preview.duolingo.com/dictionary/es/translation/en/ZWxsb3MgaGFibGFu","","https://translate.google.com/?sl=es&tl=en&text=ellos+hablan%0A&op=translate"
"bajo","under, low, below","Family-2","https://preview.duolingo.com/dictionary/Spanish/bajo/f0070b6ddc0d437645374edf30dc6b5f","","https://translate.google.com/?sl=es&tl=en&text=bajo%0A&op=translate"
"traer","bring, (to) bring, (?) could you bring","CleanUp","https://preview.duolingo.com/dictionary/Spanish/traer/f93bf9469aabe4bd7f13374f303bcf56","","https://translate.google.com/?sl=es&tl=en&text=traer%0A&op=translate"
"quedarme","staying, (to) fall, stay","Tasks","https://preview.duolingo.com/dictionary/Spanish/quedarme/cd03c804a1b9d61af2423fd89e477e13","","https://translate.google.com/?sl=es&tl=en&text=quedarme%0A&op=translate"
"hacer","do, (to) do, (to) make","Routines-2","https://preview.duolingo.com/dictionary/Spanish/hacer/807abdc16f08d20fc512b4da2b4156bf","","https://translate.google.com/?sl=es&tl=en&text=hacer%0A&op=translate"
"abajo","down, downstairs, below","Directions","https://preview.duolingo.com/dictionary/Spanish/abajo/6ac4f6210ac1363d05becbf356ab70b9","","https://translate.google.com/?sl=es&tl=en&text=abajo%0A&op=translate"
"tan bonito","so pretty","Howpretty","https://preview.duolingo.com/dictionary/es/translation/en/dGFuIGJvbml0bw==","","https://translate.google.com/?sl=es&tl=en&text=tan+bonito%0A&op=translate"
"me llaman","(they) call me","Connection","https://preview.duolingo.com/dictionary/Spanish/me-llaman/717054ebcfe021e65912ad34741faed3","","https://translate.google.com/?sl=es&tl=en&text=me+llaman%0A&op=translate"
"alta","tall, high","Family-2","https://preview.duolingo.com/dictionary/Spanish/alta/64aedaf37a3af52853c965260404a2d3","","https://translate.google.com/?sl=es&tl=en&text=alta%0A&op=translate"
"lleva puesto","he's wearing, (he) is wearing, (?) is he wearing","Home","https://preview.duolingo.com/dictionary/Spanish/lleva-puesto/02815c4e95abc4286e26bbd2398a3b3f","","https://translate.google.com/?sl=es&tl=en&text=lleva+puesto%0A&op=translate"
"empezar","(to) start, (to) begin, begin","Goforit","https://preview.duolingo.com/dictionary/Spanish/empezar/ded63740853174ce80f39e0a5516ad3f","","https://translate.google.com/?sl=es&tl=en&text=empezar%0A&op=translate"
"practicar","practice, (to) play, (to) practice","Interests","https://preview.duolingo.com/dictionary/Spanish/practicar/e009edfc297abb2d35c96478008a659d","","https://translate.google.com/?sl=es&tl=en&text=practicar%0A&op=translate"
