"vivere","living, (to) live, (to) experience","Verbs:-Infinitive-1","https://preview.duolingo.com/dictionary/Italian/vivere/a067ada1c68342df47a1994599d95161","","https://translate.google.com/?sl=it&tl=en&text=vivere%0A&op=translate"
"senza","without, except, out of","Prepositions","https://preview.duolingo.com/dictionary/Italian/senza/29efd0e56384bea6db35c1487002d04b","","https://translate.google.com/?sl=it&tl=en&text=senza%0A&op=translate"
"dimmi","tell, tell me, say","Verbs:-Imperative","https://preview.duolingo.com/dictionary/Italian/dimmi/59633a4b52235f645c749e82d52c45f5","","https://translate.google.com/?sl=it&tl=en&text=dimmi%0A&op=translate"
"mi","me, E, mi","Clitic-Pronouns-1","https://preview.duolingo.com/dictionary/Italian/m/385ea4260e92bc0a8a6d4f5adefa8bbb","","https://translate.google.com/?sl=it&tl=en&text=mi%0A&op=translate"
"che","that, what, than","Pronouns","https://preview.duolingo.com/dictionary/Italian/che/eb7069eda5b2b5b7ee16318eb9e7931b","","https://translate.google.com/?sl=it&tl=en&text=che%0A&op=translate"
"lasciarvi","leave you, leave (behind), let go of","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/lasciarvi/c32ccb2da47f839d6509f879cda5a201","","https://translate.google.com/?sl=it&tl=en&text=lasciarvi%0A&op=translate"
"troppo","too, too much","Determiners","https://preview.duolingo.com/dictionary/Italian/troppo/e518c1b0093eae77f021510acb03d32f","","https://translate.google.com/?sl=it&tl=en&text=troppo%0A&op=translate"
"perché","perché, how come","Conjunctions","https://preview.duolingo.com/dictionary/Italian/come-mai/be4da3f76296c9c05285f21d3ee07890","","https://translate.google.com/?sl=it&tl=en&text=perch%C3%A9%0A&op=translate"
"di","of, to, 's","Prepositions","https://preview.duolingo.com/dictionary/Italian/di/f4f412cd48d2ded3a476d76594633e92","","https://translate.google.com/?sl=it&tl=en&text=di%0A&op=translate"
"io","I","Basics-1","https://preview.duolingo.com/dictionary/Italian/io/8fc7862f3929c29dff29e2677d09f546","","https://translate.google.com/?sl=it&tl=en&text=io%0A&op=translate"
"la","it, her, for","Clitic-Pronouns-1","https://preview.duolingo.com/dictionary/Italian/la/f91de58fb51891a8939011d63054c410","","https://translate.google.com/?sl=it&tl=en&text=la%0A&op=translate"
"come","come, came","Questions","https://preview.duolingo.com/dictionary/Italian/venisti/8d4deca5e64973037aeb47d23fc6c539","","https://translate.google.com/?sl=it&tl=en&text=come%0A&op=translate"
"mio","my, mine","Possessives","https://preview.duolingo.com/dictionary/Italian/mio/340061b2a440f3905b519523e0e39c6e","","https://translate.google.com/?sl=it&tl=en&text=mio%0A&op=translate"
"prenotare","reserve, (to) to reserve, make a reservation","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/prenotare/2a5b383c66c27f0451798d15d47392f3","","https://translate.google.com/?sl=it&tl=en&text=prenotare%0A&op=translate"
"i","the","Basics-2","https://preview.duolingo.com/dictionary/Italian/i/e426b254c083bd6a2514aee32901f75d","","https://translate.google.com/?sl=it&tl=en&text=i%0A&op=translate"
"niente","anything, nothing, no","Pronouns","https://preview.duolingo.com/dictionary/Italian/niente/eaa79eecc8bfbc82c47dac36d962f9a2","","https://translate.google.com/?sl=it&tl=en&text=niente%0A&op=translate"
"incontrare","meet with, (to) to meet with, (to) to meet (each other)","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/incontrare/10e481eb3b112177a8b3928f5a80ae42","","https://translate.google.com/?sl=it&tl=en&text=incontrare%0A&op=translate"
"lavare","(to) wash, (to) wash away, (to) clean","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/lavare/7c8a736de9107f9fcab2020e0c453d04","","https://translate.google.com/?sl=it&tl=en&text=lavare%0A&op=translate"
"immaginare","(to) imagine, figure, imagine","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/immaginare/5ef35324df8ac1d3da8a423b23f28ce3","","https://translate.google.com/?sl=it&tl=en&text=immaginare%0A&op=translate"
"ti","you, to you, yourself","Clitic-Pronouns-1","https://preview.duolingo.com/dictionary/Italian/ti/797b1acdc11f534f298f812dd4075ba1","","https://translate.google.com/?sl=it&tl=en&text=ti%0A&op=translate"
"qualcuno","somebody, someone, somebody else","Pronouns","https://preview.duolingo.com/dictionary/Italian/qualcuno/143533ce6317f1850d601ed5af86847e","","https://translate.google.com/?sl=it&tl=en&text=qualcuno%0A&op=translate"
"ad","to, a, in","Prepositions","https://preview.duolingo.com/dictionary/Italian/ad/066ac018f25c664d2d4ecf8894ec56be","","https://translate.google.com/?sl=it&tl=en&text=ad%0A&op=translate"
"da","to, from, as","Prepositions","https://preview.duolingo.com/dictionary/Italian/da/d304e97063a8c8c8b8fa786cd96eeecb","","https://translate.google.com/?sl=it&tl=en&text=da%0A&op=translate"
"una","a, an, one","Basics-1","https://preview.duolingo.com/dictionary/Italian/una/c6ade15c3ecbd2684294e82f089a5796","","https://translate.google.com/?sl=it&tl=en&text=una%0A&op=translate"
"supporre","presume, (to) to presume, (to) suppose","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/supporre/9c009a3a8a45ee42f9002e62a2143241","","https://translate.google.com/?sl=it&tl=en&text=supporre%0A&op=translate"
"dove","where","Adverbs","https://preview.duolingo.com/dictionary/Italian/dove/89e710dfab98260a580570049a7bcb39","","https://translate.google.com/?sl=it&tl=en&text=dove%0A&op=translate"
"subito","right away, immediately, at once","Adverbs","https://preview.duolingo.com/dictionary/Italian/subito/ef2d2c993e8bfa52c8de57fbc91b1e42","","https://translate.google.com/?sl=it&tl=en&text=subito%0A&op=translate"
"c'","there","Adverbs","https://preview.duolingo.com/dictionary/Italian/c/ba66dc55928df2218eb496ba993c173a","","https://translate.google.com/?sl=it&tl=en&text=c%27%0A&op=translate"
"fumare","(to) smoke, smoking, (to) to fume","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/fumare/90d7ef77de8d60dc345a941ab983248a","","https://translate.google.com/?sl=it&tl=en&text=fumare%0A&op=translate"
"coltivare","(to) to farm, (to) to grow, grow","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/coltivare/83e8e5b4a9be953333b6a60fc1b7366c","","https://translate.google.com/?sl=it&tl=en&text=coltivare%0A&op=translate"
"questa","this","Pronouns","https://preview.duolingo.com/dictionary/Italian/questa/e970d399ea2c36f5a18d8343a26fd860","","https://translate.google.com/?sl=it&tl=en&text=questa%0A&op=translate"
"piatti","plates, dishes, cymbal","Plurals","https://preview.duolingo.com/dictionary/Italian/piatti/eb9bbaff6e2253d4e182e1eb2eec07ff","","https://translate.google.com/?sl=it&tl=en&text=piatti%0A&op=translate"
"qua","here, from here, through here","Adverbs","https://preview.duolingo.com/dictionary/Italian/qua/0fa9e9ff7a4087e0f473008659139e8f","","https://translate.google.com/?sl=it&tl=en&text=qua%0A&op=translate"
"finalmente","finally, in the end, at last","Adverbs-2","https://preview.duolingo.com/dictionary/Italian/finalmente/30081f777be734c8f908bd3a40cbf27d","","https://translate.google.com/?sl=it&tl=en&text=finalmente%0A&op=translate"
"ogni","every, each","Determiners","https://preview.duolingo.com/dictionary/Italian/ogni/8b6216ac1fa1bd3d1381c51a4331936b","","https://translate.google.com/?sl=it&tl=en&text=ogni%0A&op=translate"
"pulire","(to) clean, (to) clean up, (to) clean out","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/pulire/290d70596155bd204f8b2c302b49b783","","https://translate.google.com/?sl=it&tl=en&text=pulire%0A&op=translate"
"spesso","often, thick, frequently","Adverbs","https://preview.duolingo.com/dictionary/Italian/spesso/f3fc12c4eeac37539355ba4f38a26080","","https://translate.google.com/?sl=it&tl=en&text=spesso%0A&op=translate"
"quali","which, what, which (ones)","Pronouns","https://preview.duolingo.com/dictionary/Italian/quali/afa887c8f9bb56a5ecbd884f60991bb6","","https://translate.google.com/?sl=it&tl=en&text=quali%0A&op=translate"
"quando","when, whenever","Questions","https://preview.duolingo.com/dictionary/Italian/quando/8e186a05a7d77cd299d5b1b86e5898b6","","https://translate.google.com/?sl=it&tl=en&text=quando%0A&op=translate"
"ci","there, us, about it","Clitic-Pronouns-1","https://preview.duolingo.com/dictionary/Italian/ci/fa1627aad40dde4c019a1060b69fd155","","https://translate.google.com/?sl=it&tl=en&text=ci%0A&op=translate"
"fallire","(to) fail, (to) be unsuccessful, (to) miss","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/fallire/87fa193f909075db6b6a07e636696f75","","https://translate.google.com/?sl=it&tl=en&text=fallire%0A&op=translate"
"oggi","today","Dates-and-Time","https://preview.duolingo.com/dictionary/Italian/oggi/ee23a9009312ff7858429a53b47237e0","","https://translate.google.com/?sl=it&tl=en&text=oggi%0A&op=translate"
"società","(high) society, company, companies","Abstract-Objects-1","https://preview.duolingo.com/dictionary/Italian/societ%C3%A0/c13d4ed921ec0e760564dbd7f2bd72f5","","https://translate.google.com/?sl=it&tl=en&text=societ%C3%A0%0A&op=translate"
"con","with, to","Prepositions","https://preview.duolingo.com/dictionary/Italian/con/b47f5ba04bc969ea0631b6ac2726cd51","","https://translate.google.com/?sl=it&tl=en&text=con%0A&op=translate"
"riposare","(to) rest, (to) to rest up, rest up","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/riposare/15f23a3a22a675be7d02b9cdda8217d1","","https://translate.google.com/?sl=it&tl=en&text=riposare%0A&op=translate"
"me","me","Clitic-Pronouns-1","https://preview.duolingo.com/dictionary/Italian/me/fda448c9b94d96d92ad7fe84620d7522","","https://translate.google.com/?sl=it&tl=en&text=me%0A&op=translate"
"pescare","(to) fish, (to) to fish, (to) fish for","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/pescare/a32b937e9ae8e558d61a96ef3a3378e8","","https://translate.google.com/?sl=it&tl=en&text=pescare%0A&op=translate"
"a","to, at, in","Prepositions","https://preview.duolingo.com/dictionary/Italian/a/752e41c364b5e7c80b7ebc3da0077050","","https://translate.google.com/?sl=it&tl=en&text=a%0A&op=translate"
"sempre","always, still","Adverbs","https://preview.duolingo.com/dictionary/Italian/sempre/cc5b1f83b6c85ed5cf66920de366b3e6","","https://translate.google.com/?sl=it&tl=en&text=sempre%0A&op=translate"
"loro","they, their, them","Basics-2","https://preview.duolingo.com/dictionary/Italian/loro/f120bbd3f37f73afb7e7af7676037240","","https://translate.google.com/?sl=it&tl=en&text=loro%0A&op=translate"
"e","me, E, mi","Conjunctions","https://preview.duolingo.com/dictionary/Italian/m/385ea4260e92bc0a8a6d4f5adefa8bbb","","https://translate.google.com/?sl=it&tl=en&text=e%0A&op=translate"
"riempire","(to) fill (up), (to) fill in, fill","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/riempire/83693774a4cfae8fc8fb52daafe837c4","","https://translate.google.com/?sl=it&tl=en&text=riempire%0A&op=translate"
"mentire","(to) lie, lying, (to) to tell lies","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/mentire/45d66ddd7a91f5d5cc885a4ef289ea6c","","https://translate.google.com/?sl=it&tl=en&text=mentire%0A&op=translate"
"bruciare","burn out, (to) burn (up), (to) burn off","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/bruciare/e5aea933f436ae5283e2fd8829bd8f95","","https://translate.google.com/?sl=it&tl=en&text=bruciare%0A&op=translate"
"per","for, to, gone","Prepositions","https://preview.duolingo.com/dictionary/Italian/per/e042a203eb58d0c9b49fc5229bba1076","","https://translate.google.com/?sl=it&tl=en&text=per%0A&op=translate"
"bene","well, fine, good","Adverbs","https://preview.duolingo.com/dictionary/Italian/bene/d9ab105978365a92246d0e97978a0a9b","","https://translate.google.com/?sl=it&tl=en&text=bene%0A&op=translate"
"rubare","(to) steal, (to) to snatch, (to) to burglarize","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/rubare/6354a76818d9febb17cc4e9d38e9d479","","https://translate.google.com/?sl=it&tl=en&text=rubare%0A&op=translate"
"anche","even, also, too","Adverbs","https://preview.duolingo.com/dictionary/Italian/anche/fdf8cc449f55faab7cd8fec7b9e971a1","","https://translate.google.com/?sl=it&tl=en&text=anche%0A&op=translate"
"gli","the, him, it","Clitic-Pronouns-1","https://preview.duolingo.com/dictionary/Italian/gli/ec3b0306a760f6b2d61fb49e4845de1b","","https://translate.google.com/?sl=it&tl=en&text=gli%0A&op=translate"
"insieme","together, in conjunction, along with","Adverbs","https://preview.duolingo.com/dictionary/Italian/insieme/e47e9f1476ad7757816cf181fe5407d1","","https://translate.google.com/?sl=it&tl=en&text=insieme%0A&op=translate"
"sopra","on, on top, on top of","Adverbs","https://preview.duolingo.com/dictionary/Italian/sopra/e310a3d284cf18e4742ac2afccf9163b","","https://translate.google.com/?sl=it&tl=en&text=sopra%0A&op=translate"
"camminare","(to) walk, walking, walk","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/camminare/e64095f2e6b37fb8f9699b197a7020ab","","https://translate.google.com/?sl=it&tl=en&text=camminare%0A&op=translate"
"toro","bull, the Bull, Taurus","Animals","https://preview.duolingo.com/dictionary/Italian/toro/acc59d9189d481aa7abd150450a199b2","","https://translate.google.com/?sl=it&tl=en&text=toro%0A&op=translate"
"disegnare","drawing, to draw","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/disegnare/eeee2817af69b44fdcd534c4b02060e8","","https://translate.google.com/?sl=it&tl=en&text=disegnare%0A&op=translate"
"accendere","light, (to) light, (to) turn on","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/accendere/c4fa23350abe031fd530598077b6aa64","","https://translate.google.com/?sl=it&tl=en&text=accendere%0A&op=translate"
"le","the, her, for her","Clitic-Pronouns-1","https://preview.duolingo.com/dictionary/Italian/le/d436e97c4780f2fd869ff88b55333a95","","https://translate.google.com/?sl=it&tl=en&text=le%0A&op=translate"
"sorridere","(to) smile, (to) appeal","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/sorridere/b487ebd9382ef5abf92a8365b1b8c573","","https://translate.google.com/?sl=it&tl=en&text=sorridere%0A&op=translate"
"dell'","of, of the, about","Prepositions","https://preview.duolingo.com/dictionary/Italian/dell/c6277dae1c7d45ef0f05d40e585ee2c7","","https://translate.google.com/?sl=it&tl=en&text=dell%27%0A&op=translate"
"abbassare","(to) lower, (to) to lower, (to) to reduce","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/abbassare/e7d887e90567644273234babaed7a3df","","https://translate.google.com/?sl=it&tl=en&text=abbassare%0A&op=translate"
"viaggiare","(to) travel, get, got","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/viaggiare/03564e50eb9aa4280352e0a9200de5fb","","https://translate.google.com/?sl=it&tl=en&text=viaggiare%0A&op=translate"
"altra","other","Pronouns","https://preview.duolingo.com/dictionary/Italian/altra/eeb3dd9d3f26f9edd0fe20048425f42e","","https://translate.google.com/?sl=it&tl=en&text=altra%0A&op=translate"
"della","of, of the, about the","Prepositions","https://preview.duolingo.com/dictionary/Italian/della/b86dcc5e96ae4b328961dc6ccb6b4c1d","","https://translate.google.com/?sl=it&tl=en&text=della%0A&op=translate"
"piatto","plate, dish, course","Food","https://preview.duolingo.com/dictionary/Italian/piatto/dcda6cd795258e4083036fbf8364be89","","https://translate.google.com/?sl=it&tl=en&text=piatto%0A&op=translate"
"lui","he, him","Basics-1","https://preview.duolingo.com/dictionary/Italian/lui/bca74291791c9a25fd201250f75365c2","","https://translate.google.com/?sl=it&tl=en&text=lui%0A&op=translate"
"ferire","(to) hurt, cut, hurt","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/ferire/d514895ec15705187dad2eb42b008186","","https://translate.google.com/?sl=it&tl=en&text=ferire%0A&op=translate"
"te","you, yourself, to your place","Clitic-Pronouns-1","https://preview.duolingo.com/dictionary/Italian/te/f933350812d99b283c739ff11f9afe16","","https://translate.google.com/?sl=it&tl=en&text=te%0A&op=translate"
"animali","animals, animal, brute","Plurals","https://preview.duolingo.com/dictionary/Italian/animali/bcb77ab674b554f7b781730ae420b465","","https://translate.google.com/?sl=it&tl=en&text=animali%0A&op=translate"
"concordare","(to) agree, (to) to tally, (to) conform","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/concordare/4adca9b5fae7f9b4651b9aaebacc3918","","https://translate.google.com/?sl=it&tl=en&text=concordare%0A&op=translate"
"piangere","(to) cry, (to) to weep, (to) to bemoan","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/piangere/39d3a04e4a01a7d1057fd7ce2728ee35","","https://translate.google.com/?sl=it&tl=en&text=piangere%0A&op=translate"
"o","or","Conjunctions","https://preview.duolingo.com/dictionary/Italian/o/445f92425b688550e4c27ac750222486","","https://translate.google.com/?sl=it&tl=en&text=o%0A&op=translate"
"guadagnare","(to) gain, (to) earn, (to) to get to","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/guadagnare/c2080bece117efa3f00fed9c94f1c558","","https://translate.google.com/?sl=it&tl=en&text=guadagnare%0A&op=translate"
"questo","this","Pronouns","https://preview.duolingo.com/dictionary/Italian/questo/dd9496a1c8271de7c4a38310e61280a7","","https://translate.google.com/?sl=it&tl=en&text=questo%0A&op=translate"
"quelle","those, those (ones), that (one)","Pronouns","https://preview.duolingo.com/dictionary/Italian/quelle/9d1c452e752e264466d563c0a3dc82a2","","https://translate.google.com/?sl=it&tl=en&text=quelle%0A&op=translate"
"rompere","(to) break, (to) break off, (to) to tear","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/rompere/f9f3a11f6274b1fa7f9a8e10d12ef2ca","","https://translate.google.com/?sl=it&tl=en&text=rompere%0A&op=translate"
"stasera","tonight, this evening","Dates-and-Time","https://preview.duolingo.com/dictionary/Italian/stasera/8df8a68a99e64f68b947dc2640e7282a","","https://translate.google.com/?sl=it&tl=en&text=stasera%0A&op=translate"
"ridere","laughing, (to) laugh, laughter","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/ridere/cf8f2dded4c845f9d9840f4ef23aed00","","https://translate.google.com/?sl=it&tl=en&text=ridere%0A&op=translate"
"volare","(to) fly, (to) to fly, (to) fly away / off","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/volare/eb5a5e787adc13a4c5a605deaca9edba","","https://translate.google.com/?sl=it&tl=en&text=volare%0A&op=translate"
"poco","little, a little of, a bit of","Numbers","https://preview.duolingo.com/dictionary/Italian/poco/8ac1e5cd3eb122113e996967669c0f8d","","https://translate.google.com/?sl=it&tl=en&text=poco%0A&op=translate"
"indossare","wear, (to) to wear, wearing","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/indossare/b1cb0d60dc7c7773f659d72b1fe38565","","https://translate.google.com/?sl=it&tl=en&text=indossare%0A&op=translate"
"un'","an, a, you","Determiners","https://preview.duolingo.com/dictionary/Italian/un/de2d573624376219b2653bb73913d768","","https://translate.google.com/?sl=it&tl=en&text=un%27%0A&op=translate"
"tu","you","Basics-1","https://preview.duolingo.com/dictionary/Italian/tu/56b7da0eef9bc33c34ec76d0f04bb79e","","https://translate.google.com/?sl=it&tl=en&text=tu%0A&op=translate"
"perdere","(to) lose, go, (to) be lost","Verbs:-Infinitive-1","https://preview.duolingo.com/dictionary/Italian/perdere/12c01bfda74b3080ebfc46fc3d186324","","https://translate.google.com/?sl=it&tl=en&text=perdere%0A&op=translate"
"uccello","bird","Animals","https://preview.duolingo.com/dictionary/Italian/uccello/a58a9e294b9e4bf96675d3225265bdeb","","https://translate.google.com/?sl=it&tl=en&text=uccello%0A&op=translate"
"molto","very, a lot of, a lot","Adverbs","https://preview.duolingo.com/dictionary/Italian/molto/cbf353b2b5c9e33676926fbfc7416cc8","","https://translate.google.com/?sl=it&tl=en&text=molto%0A&op=translate"
"quel","that, that (one), what","Determiners","https://preview.duolingo.com/dictionary/Italian/quel/f8e11b7d305dbdb25f0b279028d30c95","","https://translate.google.com/?sl=it&tl=en&text=quel%0A&op=translate"
"ragazzi","boys, children, guys","Basics-2","https://preview.duolingo.com/dictionary/Italian/ragazzi/9a787bf23bce8e2149acfd73db5ead88","","https://translate.google.com/?sl=it&tl=en&text=ragazzi%0A&op=translate"
"lei","she, her, you","Basics-1","https://preview.duolingo.com/dictionary/Italian/lei/9637d2b957d3ad1285b336d153207548","","https://translate.google.com/?sl=it&tl=en&text=lei%0A&op=translate"
"miei","my, mine","Possessives","https://preview.duolingo.com/dictionary/Italian/miei/936fe0855adc416b94d5a6e8c61b6298","","https://translate.google.com/?sl=it&tl=en&text=miei%0A&op=translate"
"aiutare","(to) help, (to) to help, (to) help each other","Verbs:-Infinitive-1","https://preview.duolingo.com/dictionary/Italian/aiutare/bb071846bef87172c0f0cd4a63a4b9f5","","https://translate.google.com/?sl=it&tl=en&text=aiutare%0A&op=translate"
"giudicare","judging, (to) judge, (to) to think","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/giudicare/7f558a53266fa08246b80a8c4d822613","","https://translate.google.com/?sl=it&tl=en&text=giudicare%0A&op=translate"
"dormire","sleep, to sleep","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/dormire/a118075d028d4d784e7c972c8f3d3380","","https://translate.google.com/?sl=it&tl=en&text=dormire%0A&op=translate"
"visitare","(to) visit, (to) to see, (to) to go round","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/visitare/4fa3bb29360aa46cf66932a1c1458aba","","https://translate.google.com/?sl=it&tl=en&text=visitare%0A&op=translate"
"trovare","(to) find, (to) find oneself, (to) to be","Verbs:-Infinitive-1","https://preview.duolingo.com/dictionary/Italian/trovare/e93aa82d9b176a6eec2c3cb824df2b81","","https://translate.google.com/?sl=it&tl=en&text=trovare%0A&op=translate"
"spostare","(to) move, (to) to move, (to) divert","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/spostare/c18d4b4210f24c8b9cd73f4376d09fcc","","https://translate.google.com/?sl=it&tl=en&text=spostare%0A&op=translate"
"cosa","what, thing, jobs","Objects","https://preview.duolingo.com/dictionary/Italian/cosa/e6c1e427efcb5695079d80f29aad24aa","","https://translate.google.com/?sl=it&tl=en&text=cosa%0A&op=translate"
"comprare","bought, buy, got","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/comprare/797697a749f373a56b282bcf74748e99","","https://translate.google.com/?sl=it&tl=en&text=comprare%0A&op=translate"
"sedere","(to) sit (down), can, cannot","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/sedere/09a59f24b27c4da898942e614fc86413","","https://translate.google.com/?sl=it&tl=en&text=sedere%0A&op=translate"
"spingere","(to) push, (to) to push, (to) to poke","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/spingere/746645850fc71d91e0b2a20e04fd4ac7","","https://translate.google.com/?sl=it&tl=en&text=spingere%0A&op=translate"
"più","more, plus","Numbers","https://preview.duolingo.com/dictionary/Italian/pi%C3%B9/f6f5fd082f2baae9b65a40216355a227","","https://translate.google.com/?sl=it&tl=en&text=pi%C3%B9%0A&op=translate"
"imparare","(to) learn, learned","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/imparare/ac546739a69ebd31dc0d1823f830c4e6","","https://translate.google.com/?sl=it&tl=en&text=imparare%0A&op=translate"
"prestare","(to) lend, (to) to lend, (to) give","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/prestare/8fa52a188195d9fa132d278f4739b505","","https://translate.google.com/?sl=it&tl=en&text=prestare%0A&op=translate"
"insegnare","(to) teach","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/insegnare/11dc7b4c8fe97d222255e576aecf1118","","https://translate.google.com/?sl=it&tl=en&text=insegnare%0A&op=translate"
"costare","(to) cost, cost","Verbs:-Infinitive-2","https://preview.duolingo.com/dictionary/Italian/costare/66f0c11df4e1d1b6fe043aca92471dac","","https://translate.google.com/?sl=it&tl=en&text=costare%0A&op=translate"
